topik,keyword,tweet,gambar,url,label
BCA,Phk besar besaran BCA,"Pandemic Global telah mempercepat Tsunama Disrupsi yang seharusnya datang 3-5 tahun lagi Oleh karena itu, makin banyak orang tidak siap. PHK besar-besaran BCA segera terjadi, Teller dan CS akan dihilangkan. Peluang rekrut CS dan…https://lnkd.in/g7U6kPH",,https://twitter.com/johnywwrnt/status/1274587562988851201?s=20,hoax
BCA,Phk besar besaran BCA,BCA diterpa kabar tidak sedap. Bank papan atas Indonesia itu disebut akan melakukan PHK besar-besaran. #Bisnis #BCA ,,https://twitter.com/jpnncom/status/1279610178594193413?s=20,hoax
BCA,Phk besar besaran BCA,"PHK besar-besaran BCA segera terjadi, Teller dan CS akan dihilangkan. seluruh indonesia.",,https://twitter.com/NKRIndonesia79/status/1277395354040688641?s=20,hoax
BCA,Phk besar besaran BCA,"PHK besar-besaran BCA segera terjadi, Teller dan CS akan dihilangkan. Peluang rekrut CS dan Teller BCA seluruh indonesia. https://inews.id/finance/bisnis/bca-prediksi-kantor-cabang-tetap-ada-teller-hingga-cs-akan-hilang… Dampak Digitalisasi sejalan dg Rev. Industri 4.0.",,https://twitter.com/liemsiemnien/status/1275705761658810368?s=20,hoax
Masker,meninggal karena menggunakan masker,Beberapa kasus pesepeda meninggal kehabisan nafas karena menggunakan masker telah diketahui banyak orang,,https://twitter.com/takunjungpulang/status/1307410318054666240?s=20,hoax
Masker,meninggal karena menggunakan masker,Info di WAG Meninggal karena kurang oksigen... Menggunakan masker pada saat bersepeda Mohon info nya Resiko bersepeda dengan masker,,https://twitter.com/RudyPRO_NKRI/status/1266990114221088773?s=20,hoax
Masker,meninggal karena menggunakan masker,Kembali lagi dikabarkan seorang pesepeda meninggal karena menggunakan masker. Seorang lelaki berasal dari Bekasi dikabarkan meninggal dunia akibat kekurangan oksigen karena mengenakan masker saat berkeliling menggunakan sepedanya.,,https://twitter.com/Sulselbcrbaik/status/1278965561410506753?s=20,hoax
Masker,meninggal karena menggunakan masker,"Beberapa hari ini sudah ada beberapa kasus orang meninggal dunia karena berolahraga menggunakan masker, khususnya bersepeda yang sekarang ini banyak di gemari oleh masyarakat.",,https://twitter.com/ZuhdiPutra/status/1272061594113961984?s=20,hoax
Masker,meninggal karena menggunakan masker,3 anak SMP meninggal waktu pelajaran olahraga karena mrk berolahraga keras dengan tetap menggunakan masker! Kejadian ini membuat sekolah2 membuat aturan baru: JANGAN MEMAKAI MASKER WAKTU OLAHRAGA.,,https://twitter.com/Mentimoen/status/1258659736876130304?s=20,hoax
Masker,meninggal karena menggunakan masker,"Ada yang meninggal di saat olahraga dan menggunakan masker, karena kekurangan oksisgen....gue harap petugas PSBB nya diberi pendidikan yang benar dalam menerapkan PSBB terutama di saat orang sedang sendirian...jangan terkesan sewenang-wenang dan menimbulkan Antipati Masyarakat",,https://twitter.com/DwipanggangArya/status/1306456656817971200?s=20,hoax
Masker,meninggal karena menggunakan masker,"Belum lama ini seorang warga Bekasi dikabarkan meninggal dunia diduga karena kekurangan oksigen, karena mengenakan masker saat berkeliling menggunakan sepedanya. #TauCepatTanpaBatas",,https://twitter.com/okezonenews/status/1277506273580167168?s=20,hoax
Poligami ,Program 1 suami 2 istri,#AdaptasiDenganCorona program 1 suami 2 istri,"indonesia berencana buat program 1 suami 2 istri, benarkah ?",https://twitter.com/pakeveci/status/1260135245594025987?s=20,?
Poligami ,Program 1 suami 2 istri,"Indonesia Punya Program 1 Suami 2 Istri, Mau ya… https://infoindonesia.id/hiburan/indonesia-punya-program-1-suami-2-istri-mau-ya/",,https://twitter.com/_infoindonesia/status/1332926379235618818?s=20,hoax
Poligami ,Program 1 suami 2 istri,"""Katanya indo mau bikin program 1 suami 2 istri menurutku wajar saja, coba di balik 1 istri 2 suami, bumi ga lama diadain programnya ancur tuh auto kiamat kubro"" #jadibetinamanutaja",,https://twitter.com/sidoel_10/status/1260796318370258944?s=20,hoax
Poligami ,Program 1 suami 2 istri,Indonesia di adakan program 1 suami 2 istri setuju tidak? http://fb.me/SnCPg7MY,,https://twitter.com/misvit4/status/795139207173984256?s=20,hoax
Poligami ,Program 1 suami 2 istri,Indonesia di adakan program 1 suami 2 istri setuju tidak? http://ift.tt/2nlCM7i #SEARCH #SEO,,https://twitter.com/INmarketingOz/status/847700271010521089?s=20,hoax
Poligami ,Program 1 suami 2 istri,"Malam-malam dikirimi program 1 suami 2 istri. Maksudnya kalau berhasil ikut program ini yg istri muda disuruh cuci piring, istri tua disuruh shopping gitu?",,https://twitter.com/DirgaAuliaNusa/status/1231609483396149248?s=20,?
Poligami ,Program 1 suami 2 istri,"Program 1 suami 2 istri.. Boro2 dua istri,mimpi aja ga dpt 2 istri. Ini 1 aja ga nyampe2..",,https://twitter.com/021_p354w1k2/status/1260749461908676608?s=20,hoax
ex napi,ex napi jadi wagub,Iye.. Gerindra malah mau calonin ex napi koruptor buat jadi wagub dki pengganti ono.. eh uno,,https://twitter.com/FreddySimb/status/1044205518208688129?s=20,hoax
ex napi,ex napi jadi wagub,"Ex napi jadi wagub ? Wajah ketakutanWajah ketakutanWajah ketakutanhttps://news.detik.com/berita/d-4161231/m-taufik-jadi-kandidat-wagub-meski-eks-napi-ini-argumen-gerindra… Meski Taufik eks napi korupsi, Gerindra mengajukan namanya jadi kandidat wagub pengganti Sandi. ""Allah saja mahapemaaf, masak kita nggak memberikan maaf?""",,https://twitter.com/hongkiy1/status/1028123574773547009?s=20,hoax
ex napi,ex napi jadi wagub,Yah liat saja nanti. Gue lihat kader PKS tuh total..Direct Selling dor to dor biaya sendiri. Minimal kayak gini kagak ada. Lagian niat nggak sih jadi Presiden kalau jadimah Wagub nggak ada harganya. Jgn2x nggak pede jadi bela-belain ex Napi Koruptor.,,https://twitter.com/herusunandar/status/1057253066959777793?s=20,hoax
ex napi,ex napi jadi wagub,Mudah2 an deh m.taufik dicalonkan Pak Prabowo jadi wagub dki ..58% warga jkt pasti mendukung lah...sejarah banget kan ex napi koruptor bisa jadi wagub,,https://twitter.com/4nt0ni/status/1041619315403812864?s=20,hoax
ex napi,ex napi jadi wagub,Sudahlah dek ga usah di urusi ex artis yg jadi anggota dewan tapi benar2 unfaedah dan bikin boros uang negara saja. Karena dia jd legislator ga ada manfaatnya bagi rakyat. Dia ga ngaca ex napi koruptor di angkat jadi Wagub DKI,,https://twitter.com/nawantityastuti/status/1056097992258727936?s=20,hoax
ex napi,ex napi jadi wagub,"di negara koruptif seperti indonesia, seorang ex napi bisa jadi pimpinan dewan dan ngebet betul ingin jadi wagub. padahal kita tau, bagi maling tidak ada kapok dalam kamusnya",,https://twitter.com/iun_sam/status/1164520792962371584?s=20,hoax
ex napi,ex napi jadi wagub,semoga dipertimbangkan kembali untuk menunjuk M Taufik Jadi Wagub DKI atas status nya sbg ex napi korupsi. Akan sangat banyak yg kecewa termasuk simpatisan PS-Sandi di LN yg sudah mati2an membela/mendukung PS-Sandi. say no to corruption!,,https://twitter.com/Nodifyvino/status/1042167441793708032?s=20,hoax
Kemenag,Kemenag menghapus kurikulum agama,"""Selamat Tinggal Sejarah Islam""Kemenag Menghapus Kurikulum Pendidikan Agama di Madrasah Kata Khilafah dan Jihad https://pesisirnews.com/NASIONAL/-quot-Selamat-Tinggal-Sejarah-Islam-quot-Kemenag-Menghapus-Kurikulum-Pendidikan-Agama-di-Madrasah-Kata-Khilafah-dan-Jihad#.Xfhzm6Vnxvp.facebook",,https://twitter.com/rahadian7274/status/1219128734529179648?s=20,hoax
Kemenag,Kemenag menghapus kurikulum agama,Beredar kabar yang menyebutkan Kementerian Agama (Kemenag) menghapus Pendidikan Agama Islam dan Bahasa Arab dari kurikulum Madrasah. Kabar tersebut beredar di media sosial menyusul diterbitkannya surat edaran KMA No 183 tahun 2019. Adapun surat edaran … https://instagr.am/p/CCjLaR8Hz0A/,,https://twitter.com/Makassar_infota/status/1282371927269679105?s=20,hoax
Kemenag,Kemenag menghapus kurikulum agama,"bukti rezim ini pembenci islam .. walau cuma hanya diganti kata .. tp ini adlh bentuk cara menghilangkan islam dikit demi dikit ... ""Selamat Tinggal Sejarah Islam""Kemenag Menghapus Kurikulum Pendidikan Agama di Madrasah Kata Khilafah dan Jihad https://pesisirnews.com/NASIONAL/-quot-Selamat-Tinggal-Sejarah-Islam-quot-Kemenag-Menghapus-Kurikulum-Pendidikan-Agama-di-Madrasah-Kata-Khilafah-dan-Jihad#.XfiuXWXUK5J.twitter",,https://twitter.com/RestuIlham9/status/1206885309549441024?s=20,hoax
Kemenag,Kemenag menghapus kurikulum agama,"Kita jangan diam saja, hajar nih si Menag kok seenak jidatnya menghapus pend. Agama, perlu juga kita tahu, agama si Menag ini apa toh Selamat Tinggal Sejarah Islam""Kemenag Menghapus Kurikulum Pendidikan Agama di Madrasah Kata Khilafah dan Jihad https://pesisirnews.com/NASIONAL/-quot-Selamat-Tinggal-Sejarah-Islam-quot-Kemenag-Menghapus-Kurikulum-Pendidikan-Agama-di-Madrasah-Kata-Khilafah-dan-Jihad#.Xfhzm6Vnxvp.facebook",,https://twitter.com/AyraLubis/status/1216425868756541440?s=20,hoax
Kemenag,Kemenag menghapus kurikulum agama,Mentri Nganu buat Gebrakan Gila pisan dia Ingin Menghapus Sejarah Perang dlm Kurikulum SKI dan mencabut pula Pendi2kan Agama dari UU Pesantern. Kayanya Pesanan agar dia terhindar Dari Kasus Jual Jabatan d kemenag yg menyeret nya,,https://twitter.com/RanggaWijayaka/status/1175394749835988992?s=20,hoax
Kemenag,Kemenag menghapus kurikulum agama,"Benar2 rezim anti islam, ingin menghilangkan sejarah yg merupakan ghiroh bagi umat untuk menegakkan syareat islam.. ""Selamat Tinggal Sejarah Islam""Kemenag Menghapus Kurikulum Pendidikan Agama di Madrasah Kata Khilafah dan Jihad http://babe.topbuzz.com/article/i6768289970370118145?app_id=1124&gid=6768289970370118145&impr_id=6768309066849011970&language=id&region=id&user_id=6751404811303224322&c=tw",,https://twitter.com/JumadiAkhir15/status/1203911830575316993?s=20,hoax
Kemenag,Kemenag menghapus kurikulum agama,"KHILAFAH MEMULIAKAN AJARAN ISLAM. Oleh: Syah Revolter Beredar berita bahwa Kemenag akan menghapus materi tentang 'perang' dari kurikulum madrasah. Alasannya, agar Islam tidak lagi dijuluki sebagai agama perang... https://facebook.com/100006241063280/posts/2401848053366540/",,https://twitter.com/Irwansyaah1/status/1173548481966796800?s=20,hoax
Kampus,Kampus pemuja setan Itenas,"Viral diBandung, di Kampus Ini Disebut Ada Sekte Pemuja Setan https://pastelink.net/1u67e #BeritaTerkini #beritajabar",,https://twitter.com/InfoID6/status/1287315087045230593?s=20,hoax
Kampus,Kampus pemuja setan Itenas,kampus itenas jaman sy kuliah dlu trkenal dgn video asoy in the hoy. Sekarang trkenal dgn oknum mhs ritual pemuja setan. OMG,,https://twitter.com/Youdha59527379/status/1286945742767046657?s=20,hoax
Kampus,Kampus pemuja setan Itenas,Heboh Aktivitas 'Ritual Pemuja Setan' di Kampus Itenas Bandung,,https://twitter.com/OposisiCerdas/status/1286941942949928961?s=20,hoax
Kampus,Kampus pemuja setan Itenas,Heboh Aktivitas 'Ritual Pemuja Setan' di Kampus Itenas Bandung,,https://twitter.com/demokrasicoid/status/1286933804159045637?s=20,hoax
Kampus,Kampus pemuja setan Itenas,Heboh Aktivitas 'Ritual Pemuja Setan' di Kampus Itenas Bandung,,https://twitter.com/idntodayco/status/1286930201172037632?s=20,hoax
Kampus,Kampus pemuja setan Itenas,Heboh Aktivitas 'Ritual Pemuja Setan' di Kampus Itenas Bandung https://nusawarta.info/2020/07/heboh-aktivitas-ritual-pemuja-setan-di.html,,https://twitter.com/democrazymedia/status/1286922884636708864?s=20,hoax
Kampus,Kampus pemuja setan Itenas,Heboh Aktivitas ‘Ritual Pemuja Setan’ di Kampus Itenas Bandung #Itenas #Bandung,,https://twitter.com/suluhmediaOL/status/1286909806448480256?s=20,hoax
Mie instan,Mie instan bikin kanker,"Gara2 ke doktrin omongan temen makan mie instan itu bikin kanker, sejak saat itu aku ga pernah nyicip mie instan lg",,https://twitter.com/yunitaelfishy/status/1369642425212227585?s=20,hoax
Mie instan,Mie instan bikin kanker,"Banyak manusia yang akhirnya bikin klaim kalau nasi dan/atau gula sebagai penyebab diabetes, jeroan sebagai penyebab kolesterol, tembakau bikin kanker, MSG bikin lemot, mie instan gak sehat, dan banyak lagi. https://instagram.com/p/CFDte49nEt5/?igshid=x1grhq00xsq1",,https://twitter.com/patonmaraton/status/1304953150009298945?s=20,hoax
Mie instan,Mie instan bikin kanker,"Sering denger kalimat ""yg berlebihan itu ga baik"" atau ""makan mie instan bisa bikin kanker"". Its true. Buat yg suka bgt makan mie instan, sering nunda lapar, dan langsung tiduran abis makan, WAJIB BACA INI! Wajah sedikit senyumhttps://today.line.me/ID/article/rvZ3nY?utm_source=ttshare… #LINETODAY",,https://twitter.com/ristifebrf/status/1275631125482758144?s=20,hoax
Mie instan,Mie instan bikin kanker,"Orang2 sering fokus dengan kecanduan narkoba, alkohol, sex. Mereka lupa, ada orang2 yang kecanduan makan mie instan. Gw salah satunya, tiap hari makan mie. Meski dari kecil dicekoki pengetahuan tentang bahaya mulai dari msg bikin bego, kanker, merusak otak, dll.",,https://twitter.com/_beruangkutub/status/1186204710652375040?s=20,hoax
Mie instan,Mie instan bikin kanker,"Wkwk tau ga mie instan, dan segala micin2an yang kalian makan itu beresiko juga buat bikin kanker",,https://twitter.com/chococonee/status/974077615635013632?s=20,hoax
Mie instan,Mie instan bikin kanker,"mie instan bahaya banget buat tubuh, bener2 bisa bikin kanker, ini kejadian sama tetangga ane, dan dia meninggal"" << ngeri broo..",,https://twitter.com/abidinsegaf/status/467684344559960065?s=20,hoax
Mie instan,,Mungkin gak klo keseringan makan mie instan itu bsa bikin sakit kanker ?,,https://twitter.com/rositaseftiyana/status/387612328088186882?s=20,?
Garam ,Garam mengandung pecahan kaca,Viral!!! Mohon Sebarkan Garam Mengandung Pecahan Kaca: http://youtu.be/iUbcv2-nT1s?a melalui,,https://twitter.com/chatrin_evelin/status/897374257893736452?s=20,hoax
Garam ,Garam mengandung pecahan kaca,"Viral Video Berisi Tayangan Garam Beryodium Mengandung Pecahan Kaca, BPOM Turun Tangan http://jateng.tribunnews.com/2017/08/14/viral-video-berisi-tayangan-garam-beryodium-mengandung-pecahan-kaca-bpom-turun-tangan… lewat ",,https://twitter.com/sidiksantoso07/status/897270171491905536?s=20,hoax
Garam ,Garam mengandung pecahan kaca,Aina Kaget Garam Miliknya Diisukan Mengandung Pecahan Kaca - Banjarmasin Post http://fb.me/5Y2bwZN2k,,https://twitter.com/ayhudiyaaa/status/896016883043844097?s=20,hoax
Garam ,Garam mengandung pecahan kaca,Aina Kaget Garam Miliknya Diisukan Mengandung Pecahan Kaca http://dlvr.it/PdJxkt,,https://twitter.com/aladin_archer/status/895940645294006272?s=20,hoax
Garam ,Garam mengandung pecahan kaca,"Dari jaman dulu kantong teh celup disebut beracun, garam dapur yg katanya mengandung pecahan kaca, terus ada lgi beras yg katanya disintesis dari plastik, macem2 dah kearifan lokal warga indo",,https://twitter.com/alarthurrahman/status/1383600828062179331?s=20,hoax
Garam ,Garam mengandung pecahan kaca,Firman diberi banyak garam oleh Dahlia. Tetapi ternyata pembeli gado2 Hana protes krn gado2nya mengandung pecahan kaca #JODOHWASIATBAPAK167,,https://twitter.com/Pesbukers_antv1/status/903623733314772993?s=20,hoax
Garam ,Garam mengandung pecahan kaca,"HOAX, Berita Garam Mengandung Pecahan Kaca Beredar di Medos: NUSANTARAEXPRESS, BAGANSIAPIAPI – Beredar video di… http://dlvr.it/Pgj8tP",,https://twitter.com/MEDIAEXPGROUP/status/899819412806541312?s=20,valid
sayap dan ceker,sayap dan ceker ayam menyebabkan kanker,RT JadiTINGGI: Ceker dan sayap ayam bisa menyebabkan kanker untuk wanita? Cari infonya dis… https://pic.twitter.com/cNirvIq4Dz,,https://twitter.com/Romantisable/status/666639991590752256?s=20,hoax
sayap dan ceker,sayap dan ceker ayam menyebabkan kanker,Ceker dan sayap ayam bisa menyebabkan kanker untuk wanita?Cari infonya disini CS1: 2B56D627/081321489500 https://pic.twitter.com/3X68mhM0DA,,https://twitter.com/Aanalit/status/665145178156498945?s=20,hoax
sayap dan ceker,sayap dan ceker ayam menyebabkan kanker,"ceker, sayap dan kulit ayam bahaya buat wanita bisa menyebabkan kista, kanker, tumor :( Allhamdulilah gasuka begituan apalagi berbau2 kulit",,https://twitter.com/Rimamgsr/status/567558016996614145?s=20,hoax
sayap dan ceker,sayap dan ceker ayam menyebabkan kanker,Banyak yang share tentang: Makan sayap ayam n ceker ayam suntik bisa menyebabkan kanker rahim dan payudara... http://fb.me/1Ab4fOCmU,,https://twitter.com/raehanulbahraen/status/499211936320716800?s=20,hoax
sayap dan ceker,sayap dan ceker ayam menyebabkan kanker,"Ternyata mengkonsumsi sayap dan ceker ayam bisa menyebabkan kanker ovarium, kanker serviks, dan kanker payudara.",,https://twitter.com/TeNeeNihasedLbs/status/494077976385171456?s=20,hoax
sayap dan ceker,sayap dan ceker ayam menyebabkan kanker,"Yang khawatir dengan Isue ceker ayam dan sayap ayam dapat menyebabkan kanker. Coba dibaca link ini, adalah... http://fb.me/6K6JxQP2G",,https://twitter.com/DinaHumayrah/status/465020435370106880?s=20,hoax
sayap dan ceker,sayap dan ceker ayam menyebabkan kanker,baru tau kalau konsumsi sayap dan ceker ayam terlalu banyak bisa menyebabkan kanker rahim o_O,,https://twitter.com/IRNAKJY/status/463935082240040960?s=20,hoax
Masako,Masako mengandung babi,Positif mengandung babi hehehe brp bulan tuh babi di dlm masako sachet,,https://twitter.com/sootophia/status/1402127819564404738?s=20,hoax
Masako,Masako mengandung babi,BUMBU MASAK/MAKANAN YANG MENGANDUNG BABI ATAU BARANG HARAM SEBAGAIMANA DAFTAR DI BAWAH INI: 1.Masako positif (mengandung babi) 2.Micin sasa positif (mengandung babi) 3.Micin ajinamoto positif (mengandung babi) 4.Indomie goreng bumbunya positif (mengandung babi),,https://twitter.com/HartiniRatni/status/1347120594840522752?s=20,hoax
Masako,Masako mengandung babi,ati2 ta.bukan cuma efek micin tapi efek masako.denger2 mengandung kaldu babi.hahahahhà,,https://twitter.com/fitriatitisdm/status/24284043385?s=20,hoax
Masako,Masako mengandung babi,idih masako sama royco mengandung minyak babi :D,,https://twitter.com/ichasasasa/status/304100844083757056?s=20,hoax
Masako,Masako mengandung babi,"aku baru tau klo masako mengandung babi. Jadi selama ini orang tua babi adalah masako. :|""",,https://twitter.com/klauspoppe/status/325065300502511617?s=20,hoax
Masako,Masako mengandung babi,"MUI Menerbitkan Daftar Bumbu Masakan Mengandung Babi, Ternyata Masako Positif Babi ",,https://twitter.com/Corona_KafirNw/status/1370356263192645633?s=20,hoax
Masako,Masako mengandung babi,"Ternyata HOAX tuipss Kembali diviralkan ..padahal berita lama. MUI Menerbitkan Daftar Bumbu Masakan Mengandung Babi, Ternyata Masako Positif Babi Cek Fakta Ini",,https://twitter.com/NS_Indah79/status/1370373475504857092?s=20,valid
Miras,Miras halal di indonesia,Katanya Revolusi Mental... Mental yang mana jika Miras bisa halal di jual bebas di Indonesia #Indonesia_Hancur,,https://twitter.com/irwan_zamorano/status/645962958791659520?s=20,hoax
